9623.871686	1.370765542	958.4104929	38.33641972	0.09584104929	5750.462958	80	0
9623.993436	1.546927495	-502.2304339	-20.08921736	0.07030690598	-20.19311554	39.78797401	80
9624.115621	1.370765542	-785.524215	-31.4209686	-1.297534273	260.0227977	80	0
9624.237718	1.333591633	-530.5627514	-21.22251006	-2.670499848	-51.51403572	4.59295438	80
9624.359822	1.362317903	-308.1480377	-12.32592151	-3.458181754	490.6478679	80	0
9624.481855	1.364863705	-481.4171643	-19.25668657	-4.198881455	-976.8624594	0	80
9624.60391	1.36570686	-529.986427	-21.19945708	-5.133227454	-114.0724103	0	80
9624.725998	1.414650454	-500.0381723	-20.00152689	-6.060513362	4.833747729	58.77170747	80
9624.848084	1.411281067	-542.1226842	-21.68490737	-6.994174036	85.75370636	80	22.92537504
9624.970176	1.401155314	1000	40	-6.588356636	0	80	46.58835664
9625.092261	1.396099778	945.4238933	37.81695573	-4.693429539	1085.312897	80	0
9625.214366	1.397768794	-536.5522236	-21.46208894	-4.53702283	540.468714	80	0
9625.3365	1.398611415	-1000	-40	-6.282649998	0	33.71735	80
9625.458595	1.414650484	-271.7844972	-10.87137989	-6.869297334	202.835452	80	0
9625.580716	1.403682903	-478.4946587	-19.13978635	-7.691835438	237.4585237	80	0
9625.702787	1.399470174	-800.7085414	-32.02834166	-8.940517564	271.7900202	80	0
9625.82519	1.358101668	-329.0977625	-13.1639105	-9.929086626	262.4461929	80	0
9625.9473	1.395240902	96.09737209	3.843894884	-10.1176809	576.5842325	80	0
9626.069388	1.338669811	348.9418593	13.95767437	-10.01828519	-643.9024729	0	80
9626.1918	1.551983738	566.7219462	22.66887785	-8.994337261	252.5566571	80	0
9626.314004	1.40622657	-233.8798584	-9.355194337	-8.264031103	-1215.96191	0	80
9626.436131	1.354712189	-584.6919993	-23.38767997	-9.802884022	273.7703878	80	0
9626.55818	1.336982563	142.7558192	5.710232768	-10.41171876	856.5349152	80	0
9626.680303	1.369922474	0	0	-10.27716049	-305.7324841	0	80
9626.802381	1.361474691	98.29294854	3.931717942	-10.21661925	-542.8587962	0	80
9626.924452	1.425615596	261.2655817	10.45062327	-10.31920556	567.33022	80	0
9627.046514	1.364863705	435.5362444	17.42144978	-9.806265004	144.8445135	80	0
9627.168647	1.276949761	185.2015114	7.408060456	-9.071296656	-177.659623	0	80
